customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
6086-ESGRL,1,United States,California,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,Yes,1,72,3947,Attitude of support person,0.5873859987828133,1,Medium,2,New High-Risk,-1.1924162359986272,-2.87487551428656,Standard,2318.412537195764,2318.412537195764,0.8406928865540253,High,1123
4625-EWPTF,1,United States,California,Pasadena,91104,"34.165383, -118.123752",34.165383,-118.123752,Male,No,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.45,226.45,Yes,1,94,4549,Competitor had better devices,0.5096337518287355,1,Medium,3,Mid-Tenure Moderate-Risk,-1.8412050951602663,-3.7721775843053273,Standard,2318.3239370689175,2318.3239370689175,0.8405509016044299,High,1124
8357-EQXFO,1,United States,California,Union City,94587,"37.59485, -122.051521",37.59485,-122.051521,Female,No,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.35,660.9,Yes,1,92,3077,Competitor made better offer,0.7531110369944124,1,High,2,New High-Risk,-2.121297596887097,-1.713359527764354,High Risk,2317.322660831807,2317.322660831807,0.8404089166548346,High,1125
8337-MSSXB,1,United States,California,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.3,1180.95,Yes,1,74,3677,Attitude of service provider,0.6301461864269761,1,Medium,2,New High-Risk,-2.017528358321093,-2.365331676374786,Standard,2317.047527491991,2317.047527491991,0.8402669317052393,High,1126
2025-JKFWI,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,1,81,3493,Lack of affordable download/upload speed,0.6628751923640386,1,Medium,2,New High-Risk,-1.9998060642420925,-0.9041274675403064,Standard,2315.4230469275867,2315.4230469275867,0.8401249467556439,High,1127
2122-YWVYA,1,United States,California,San Francisco,94116,"37.74441, -122.486764",37.74441,-122.486764,Female,No,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1380.4,No,0,53,4792,Attitude of support person,0.4824020406803752,0,Medium,2,New High-Risk,-1.766186131496206,-2.982053737644377,Standard,2311.6705789403577,2311.6705789403577,0.8399829618060486,High,1128
6985-HAYWX,1,United States,California,Hughson,95326,"37.5923, -120.853288",37.5923,-120.853288,Female,No,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,No,0,54,5168,Attitude of support person,0.4470952006391156,0,Medium,2,New High-Risk,-1.6458117194545558,-0.7297301611938415,Standard,2310.5879969029497,2310.5879969029497,0.8398409768564532,High,1129
8000-REIQB,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,1,94,3208,Competitor offered higher download speeds,0.7192936238172546,1,High,2,New High-Risk,-2.19599580987734,-4.41563442747732,High Risk,2307.493945205753,2307.493945205753,0.8396989919068579,High,1130
2277-DJJDL,1,United States,California,La Grange,95329,"37.666587, -120.411517",37.666587,-120.411517,Male,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.9,No,0,40,4763,Attitude of support person,0.4841296374401119,0,Medium,0,Established High-Value,-3.2375911611818697,1.2248085491094276,Standard,2305.909463127253,2305.909463127253,0.8395570069572625,High,1131
5899-OUVKV,1,United States,California,Sacramento,95821,"38.625096, -121.383658",38.625096,-121.383658,Male,No,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,0,42,3949,Attitude of support person,0.5838191243313069,1,Medium,2,New High-Risk,-2.264671387240026,-1.0646412157836604,Standard,2305.5017219843307,2305.5017219843307,0.8394150220076672,High,1132
7379-POKDZ,1,United States,California,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,Yes,1,66,3038,Competitor had better devices,0.7588076135093502,1,High,2,New High-Risk,-1.7758997608164362,-3.4483502042557315,High Risk,2305.257529841406,2305.257529841406,0.8392730370580719,High,1133
8687-BAFGU,1,United States,California,Clovis,93612,"36.814539, -119.711868",36.814539,-119.711868,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,74.0,No,0,34,4148,Attitude of support person,0.5552757896827158,1,Medium,2,New High-Risk,-1.1728668944635612,-3.3550131061563424,Standard,2303.283975603905,2303.283975603905,0.8391310521084765,High,1134
5760-IFJOZ,1,United States,California,Richgrove,93261,"35.809921, -119.127437",35.809921,-119.127437,Male,No,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No,0,77,3449,Attitude of support person,0.6675317193704691,1,Medium,2,New High-Risk,-1.5882801492408172,-0.311314533309654,Standard,2302.3169001087476,2302.3169001087476,0.8389890671588811,High,1135
7343-EOBEU,1,United States,California,Laguna Niguel,92677,"33.529047, -117.701175",33.529047,-117.701175,Male,No,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05,No,0,27,5587,Attitude of support person,0.412006208351473,0,Medium,1,Low-Spend Stable,5.5447025150246745,-0.3624014890570358,Standard,2301.8786860596797,2301.8786860596797,0.8388470822092858,High,1136
5339-PXDVH,1,United States,California,Clipper Mills,95930,"39.562239, -121.14836",39.562239,-121.14836,Male,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,0,70,3559,Attitude of support person,0.6466959432394964,1,Medium,2,New High-Risk,-1.789027035911214,-2.0422934247194657,Standard,2301.5908619893676,2301.5908619893676,0.8387050972596904,High,1137
5055-MGMGF,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,Female,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,0,53,5313,Attitude of support person,0.4331789023331273,0,Medium,0,Established High-Value,-2.8805293028350443,2.3787560181989966,Standard,2301.479508095905,2301.479508095905,0.8385631123100952,High,1138
7351-KYHQH,1,United States,California,Montague,96064,"41.759864, -122.379175",41.759864,-122.379175,Female,Yes,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.95,493.65,No,0,37,4615,Attitude of support person,0.4985415065711439,0,Medium,2,New High-Risk,-2.0476878966950447,-1.881319974285452,Standard,2300.769052825829,2300.769052825829,0.8384211273604998,High,1139
1932-UEDCX,1,United States,California,Manchester,95459,"38.966713, -123.586412",38.966713,-123.586412,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,No,0,55,3669,Attitude of support person,0.6270026396483831,1,Medium,0,Established High-Value,-2.951266873894838,0.7785044948295358,Standard,2300.4726848699174,2300.4726848699174,0.8382791424109044,High,1140
2606-RMDHZ,1,United States,California,Lakewood,90713,"33.847755, -118.112532",33.847755,-118.112532,Male,No,No,No,6,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,Yes,1,93,4667,Attitude of service provider,0.4925954595125777,0,Medium,3,Mid-Tenure Moderate-Risk,-1.729557105647881,-3.242722822982226,Standard,2298.9430095452003,2298.9430095452003,0.8381371574613091,High,1141
1400-MMYXY,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,1,71,2715,Attitude of service provider,0.8466980326593437,1,High,2,New High-Risk,-3.00124824713871,0.1998262623598488,High Risk,2298.785158670118,2298.785158670118,0.8379951725117137,High,1142
5130-IEKQT,1,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Yes,1,100,4283,Price too high,0.5366713782929076,1,Medium,0,Established High-Value,-2.155716862466273,0.3054993777353031,Standard,2298.563513228523,2298.563513228523,0.8378531875621185,High,1143
7881-INRLC,1,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,Male,No,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,1,70,4898,Competitor offered more data,0.4692627139986656,0,Medium,0,Established High-Value,-2.618430957068445,0.6048316623868933,Standard,2298.448773165464,2298.448773165464,0.8377112026125231,High,1144
9474-PHLYD,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Female,No,No,No,15,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,Yes,1,68,5129,Network reliability,0.4481069129970323,0,Medium,2,New High-Risk,-1.6330389268879937,-2.275538406172743,Standard,2298.340356761779,2298.340356761779,0.8375692176629277,High,1145
4550-VBOFE,1,United States,California,Soulsbyville,95372,"37.990574, -120.261821",37.990574,-120.261821,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.95,7101.5,Yes,1,99,5005,Lack of self-service on Website,0.4591212900043328,0,Medium,0,Established High-Value,-3.422563703402406,2.357528432365577,Standard,2297.9020564716857,2297.9020564716857,0.8374272327133324,High,1146
9518-XXBXE,1,United States,California,Patterson,95363,"37.410236, -121.320337",37.410236,-121.320337,Male,Yes,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,0,41,4254,Attitude of support person,0.5400021596792844,1,Medium,2,New High-Risk,-1.6443656502709865,-2.501296101647109,Standard,2297.169187275676,2297.169187275676,0.837285247763737,High,1147
8387-MOJJT,1,United States,California,Nubieber,96068,"41.082472, -121.195215",41.082472,-121.195215,Female,No,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.95,3384.0,Yes,1,82,5396,Competitor made better offer,0.4254555949513432,0,Medium,2,New High-Risk,-1.9005413130578008,-0.8905682110306926,Standard,2295.758390357448,2295.758390357448,0.8371432628141418,High,1148
3801-HMYNL,1,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.15,89.15,Yes,1,68,3123,Long distance charges,0.7347710812242522,1,High,2,New High-Risk,-1.0510032027423155,-1.8103970024051004,High Risk,2294.6900866633396,2294.6900866633396,0.8370012778645464,High,1149
9617-INGJY,1,United States,California,Manhattan Beach,90266,"33.889632, -118.39737",33.889632,-118.39737,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,61,3530,Attitude of support person,0.6498949403996149,1,Medium,2,New High-Risk,-1.272985405344523,-4.198977244590579,Standard,2294.129139610641,2294.129139610641,0.836859292914951,High,1150
3440-JPSCL,1,United States,California,Sonoma,95476,"38.25485, -122.461799",38.25485,-122.461799,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,1,87,3722,Competitor offered higher download speeds,0.6163416555528731,1,Medium,2,New High-Risk,-1.5270473153414263,-0.8172490391466203,Standard,2294.023641967794,2294.023641967794,0.8367173079653557,High,1151
8818-DOPVL,1,United States,California,El Cerrito,94530,"37.924838, -122.289145",37.924838,-122.289145,Female,Yes,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,No,0,76,4103,Attitude of support person,0.559107477101171,1,Medium,0,Established High-Value,-3.2858508825402324,0.7768943087682361,Standard,2294.0179785461046,2294.0179785461046,0.8365753230157603,High,1152
0515-YPMCW,1,United States,California,San Jose,95116,"37.350284, -121.852855",37.350284,-121.852855,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,90,3525,Lack of self-service on Website,0.6504531477059745,1,Medium,2,New High-Risk,-1.2717374230196663,-4.20031702402699,Standard,2292.84734566356,2292.84734566356,0.8364333380661649,High,1153
2815-CPTUL,1,United States,California,Gasquet,95543,"41.867908, -123.794144",41.867908,-123.794144,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,331.9,Yes,1,89,3684,Price too high,0.6222335838929528,1,Medium,2,New High-Risk,-1.7192186920379928,-4.203683775087335,Standard,2292.308523061638,2292.308523061638,0.8362913531165697,High,1154
6304-IJFSQ,1,United States,California,Calipatria,92233,"33.143826, -115.497485",33.143826,-115.497485,Male,No,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.9,130.1,Yes,1,73,5585,Moved,0.41033952647043,0,Medium,2,New High-Risk,-0.9339701547045786,-3.3370381225102697,Standard,2291.7462553373516,2291.7462553373516,0.8361493681669743,High,1155
4902-OHLSK,1,United States,California,Half Moon Bay,94019,"37.45567, -122.407992",37.45567,-122.407992,Female,Yes,No,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.65,2862.75,Yes,1,93,4235,Competitor offered higher download speeds,0.5410602896896377,1,Medium,2,New High-Risk,-2.5282902507445093,-0.5004457549006875,Standard,2291.3903268356157,2291.3903268356157,0.836007383217379,High,1156
9348-YVOMK,1,United States,California,Anaheim,92802,"33.807864, -117.923782",33.807864,-117.923782,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2,No,0,39,5565,Attitude of support person,0.4112661797790397,0,Medium,2,New High-Risk,-1.1942822153514658,-3.62450769607908,Standard,2288.696290470356,2288.696290470356,0.8358653982677836,High,1157
4360-PNRQB,1,United States,California,Yucca Valley,92284,"34.159534, -116.425984",34.159534,-116.425984,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No,0,78,4030,Attitude of support person,0.5678244671515071,1,Medium,2,New High-Risk,-2.096373138953749,-2.6781503595723457,Standard,2288.3326026205737,2288.3326026205737,0.8357234133181882,High,1158
0872-NXJYS,1,United States,California,West Hollywood,90069,"34.093781, -118.381061",34.093781,-118.381061,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,81,3246,Competitor offered more data,0.7048723852925558,1,High,2,New High-Risk,-1.9552220350533769,-3.304976638665561,High Risk,2288.015762659636,2288.015762659636,0.835581428368593,High,1159
0836-SEYLU,1,United States,California,San Diego,92128,"33.000269, -117.072093",33.000269,-117.072093,Male,No,Yes,No,9,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,40.65,328.95,Yes,1,98,4800,Poor expertise of online support,0.4755310452379809,0,Medium,3,Mid-Tenure Moderate-Risk,-1.004788201403186,-1.907567458728324,Standard,2282.5490171423085,2282.5490171423085,0.8354394434189976,High,1160
2657-ALMWY,1,United States,California,Simi Valley,93065,"34.269449, -118.768471",34.269449,-118.768471,Female,Yes,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,Yes,1,75,4316,Price too high,0.5286657418147632,1,Medium,2,New High-Risk,-2.0012737688811053,-1.2318647861176937,Standard,2281.721341672518,2281.721341672518,0.8352974584694023,High,1161
7384-GHBPI,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Male,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,83,2987,Attitude of support person,0.7638699405908557,1,High,3,Mid-Tenure Moderate-Risk,-2.066300903422229,-3.138732602438733,High Risk,2281.6795125448857,2281.6795125448857,0.8351554735198069,High,1162
6595-COKXZ,1,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,1,65,4879,Attitude of service provider,0.4674449103696676,0,Medium,2,New High-Risk,-0.903356684758452,-4.212144700537834,Standard,2280.6637176936083,2280.6637176936083,0.8350134885702115,High,1163
8775-ERLNB,1,United States,California,Indio,92203,"33.752938, -116.230055",33.752938,-116.230055,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,No,0,47,2968,Attitude of support person,0.7683781705035184,1,High,2,New High-Risk,-2.138915804674361,-2.9771510850318377,High Risk,2280.5464100544427,2280.5464100544427,0.8348715036206162,High,1164
5760-FXFVO,1,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,Male,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,No,0,35,4093,Attitude of support person,0.55700244533715,1,Medium,2,New High-Risk,-1.7068417829357634,-2.624737471959105,Standard,2279.811008764955,2279.811008764955,0.8347295186710209,High,1165
0455-XFASS,1,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567,Female,No,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,No,0,59,5998,Attitude of support person,0.3800777797320792,0,Low,2,New High-Risk,-1.468440872784924,-2.558214426394364,Standard,2279.7065228330107,2279.7065228330107,0.8345875337214256,High,1166
7181-OQCUT,1,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,No,0,77,4520,Attitude of support person,0.5043331465748864,1,Medium,2,New High-Risk,-1.5662644911353951,0.2761003575811874,Standard,2279.5858225184866,2279.5858225184866,0.8344455487718302,High,1167
2275-RBYQS,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,No,0,50,4916,Attitude of support person,0.4635775663558353,0,Medium,2,New High-Risk,-0.9112958300334628,-4.202976104663766,Standard,2278.9473162052864,2278.9473162052864,0.8343035638222348,High,1168
3932-CMDTD,1,United States,California,Foothill Ranch,92610,"33.698728, -117.67768",33.698728,-117.67768,Female,No,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,Yes,1,66,4663,Limited range of services,0.4884303697217331,0,Medium,0,Established High-Value,-1.8678093699126683,0.7688932848891394,Standard,2277.5508140124416,2277.5508140124416,0.8341615788726395,High,1169
