customerid,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,churn_probability,predicted_churn,risk_category,cluster,segment_name,pca_1,pca_2,strategic_group,value_at_risk,actionable_value_at_risk,priority_percentile,retention_priority,retention_rank
0100-DUVFC,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,Male,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,No,0,57,5291,Attitude of support person,0.2920330026063091,0,Low,0,Established High-Value,-3.271029583585652,3.2511717574916537,Standard,1545.1466167899814,0.0,0.6988499219082778,Low,2122
5934-RMPOV,1,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,No,0,79,4240,Attitude of support person,0.2919116539676756,0,Low,2,New High-Risk,-2.168212833778058,-1.7244895210714408,Standard,1237.7054128229445,0.0,0.6289933267073691,Low,2614
6344-SFJVH,1,United States,California,Shasta Lake,96019,"40.692523, -122.369876",40.692523,-122.369876,Female,No,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,No,0,20,5942,Attitude of support person,0.2919089025043699,0,Low,3,Mid-Tenure Moderate-Risk,-1.241790887238246,-3.550120017568456,Standard,1734.522698680966,0.0,0.7422973164844526,Low,1816
8305-VHZBZ,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,92,4325,Product dissatisfaction,0.2918732114077963,0,Low,1,Low-Spend Stable,5.99879567198275,-1.983468622087976,Standard,1262.351639338719,0.0,0.6350986795399688,Low,2571
5356-RHIPP,1,United States,California,Dinuba,93618,"36.523619, -119.386868",36.523619,-119.386868,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,81,5355,Competitor made better offer,0.2918732114077963,0,Low,1,Low-Spend Stable,5.991986621837062,-1.8515012670700064,Standard,1562.9810470887494,0.0,0.703109470396138,Low,2092
7298-IZWLY,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.90139,-118.315697,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,25,2742,Attitude of support person,0.2918236244800066,0,Low,1,Low-Spend Stable,6.015740074521217,-2.190017212926476,Standard,800.180378324178,0.0,0.5243504188556013,Low,3351
2081-KJSQF,1,United States,California,Isleton,95641,"38.154823, -121.601358",38.154823,-121.601358,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,0,21,4769,Attitude of support person,0.291704157983449,0,Low,1,Low-Spend Stable,5.995455532391187,-1.9263486696839789,Standard,1391.1371294230682,0.0,0.6664773534005396,Low,2350
5973-EJGDP,1,United States,California,Palm Springs,92264,"33.745746, -116.514215",33.745746,-116.514215,Male,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.35,4473.0,No,0,28,4899,Attitude of support person,0.2915333770451623,0,Low,2,New High-Risk,-2.442683058000765,0.2068672924875556,Standard,1428.2220141442501,0.0,0.6745704955274741,Low,2293
7103-IPXPJ,1,United States,California,Inglewood,90305,"33.958134, -118.330905",33.958134,-118.330905,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,99.4,5059.75,No,0,75,6479,Attitude of support person,0.2915301558309147,0,Low,0,Established High-Value,-2.077207043038754,2.1492989475817628,Standard,1888.8238796284963,0.0,0.7725401107482607,Low,1603
3424-NMNBO,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,Yes,1,91,4739,Competitor offered higher download speeds,0.2915203138653092,0,Low,0,Established High-Value,-3.092940891742005,3.562538442276632,Standard,1381.5147674077002,0.0,0.6646315490558001,Low,2363
8566-YPRGL,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No,0,23,5279,Attitude of support person,0.2914856090266268,0,Low,1,Low-Spend Stable,5.998158704376692,-1.864501416444084,Standard,1538.7525300515629,0.0,0.697288087462729,Low,2133
1622-HSHSF,1,United States,California,Biggs,95917,"39.457388, -121.818201",39.457388,-121.818201,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,19.55,No,0,58,5607,Attitude of support person,0.2913166877450424,0,Low,1,Low-Spend Stable,5.995585409267556,-1.8222438069353148,Standard,1633.4126681864527,0.0,0.7207156041459605,Low,1968
4588-YBNIB,1,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,91,4205,Price too high,0.2911478241295603,0,Low,1,Low-Spend Stable,6.004448674111857,-2.0016401043984744,Standard,1224.276600464801,0.0,0.6250177481186994,Low,2642
5996-DAOQL,1,United States,California,Penngrove,94951,"38.325599, -122.642352",38.325599,-122.642352,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,80,2184,Attitude of support person,0.291028520597377,0,Low,1,Low-Spend Stable,6.010924360127211,-2.2566160787411613,Standard,635.6062889846713,0.0,0.4797671446826636,Low,3665
8262-COGGB,1,United States,California,Visalia,93277,"36.303793, -119.375646",36.303793,-119.375646,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,48,5384,Attitude of support person,0.291028520597377,0,Low,1,Low-Spend Stable,5.9897700295775,-1.8466204126659167,Standard,1566.8975548962778,0.0,0.7041033650433054,Low,2085
9163-GHAYE,1,United States,California,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568,Female,No,No,No,15,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.85,736.8,No,0,62,5584,Attitude of support person,0.2908410898671809,0,Low,2,New High-Risk,-0.9656251029313516,-3.1076813999519173,Standard,1624.056645818338,0.0,0.7183018600028397,Low,1985
2460-FPSYH,1,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,Female,Yes,No,No,40,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.8,2109.35,Yes,1,90,4272,Attitude of support person,0.2906504269584335,0,Low,3,Mid-Tenure Moderate-Risk,-2.715098045041086,-0.8963150456066749,Standard,1241.658623966428,0.0,0.6297032514553458,Low,2609
0406-BPDVR,1,United States,California,Visalia,93277,"36.303793, -119.375646",36.303793,-119.375646,Female,Yes,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,Yes,1,68,6405,Lack of affordable download/upload speed,0.2905911574608207,0,Low,0,Established High-Value,-2.9257288581850216,2.544010403358312,Standard,1861.2363635365566,0.0,0.7667187278148516,Low,1644
4130-MZLCC,1,United States,California,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848,Female,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,244.75,No,0,54,2739,Attitude of support person,0.290500449042693,0,Low,2,New High-Risk,-0.7033868579834985,-3.180534607752594,Standard,795.6807299279361,0.0,0.5234985091580292,Low,3357
5136-RGMZO,1,United States,California,Gardena,90247,"33.890853, -118.297967",33.890853,-118.297967,Male,No,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.05,2168.15,No,0,37,4443,Attitude of support person,0.2903807128882508,0,Low,2,New High-Risk,-2.084146746190973,-0.6869024852887771,Standard,1290.1615073624982,0.0,0.6424818969189265,Low,2519
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,92,3351,Price too high,0.2901358549301802,0,Low,1,Low-Spend Stable,6.007664378710564,-2.1096593753659665,Standard,972.2452498710338,0.0,0.5665199488854181,Low,3054
8722-NGNBH,1,United States,California,Walnut,91789,"34.018354, -117.85492",34.018354,-117.85492,Male,No,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,40.0,223.45,Yes,1,80,3125,Competitor had better devices,0.2899965798981156,0,Low,3,Mid-Tenure Moderate-Risk,-0.753268805604347,-2.25105468279936,Standard,906.2393121816112,0.0,0.5520374840266932,Low,3156
8735-IJJEG,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,0,48,4253,Attitude of support person,0.289576019092378,0,Low,2,New High-Risk,-0.7395302606539313,-1.8566448374939648,Standard,1231.5668091998837,0.0,0.6267215675138436,Low,2630
3797-FKOGQ,1,United States,California,Canoga Park,91303,"34.19829, -118.602203",34.19829,-118.602203,Male,No,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,No,0,41,3157,Attitude of support person,0.2895503450797584,0,Low,2,New High-Risk,-1.6088390204465768,-2.096229504478333,Standard,914.1104394167972,0.0,0.5547351980690047,Low,3137
5371-VYLSX,1,United States,California,Long Beach,90814,"33.771612, -118.143866",33.771612,-118.143866,Female,Yes,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.4,4113.7,No,0,68,4977,Attitude of support person,0.2892993023799876,0,Low,2,New High-Risk,-2.8293169034073715,-0.9094411789167136,Standard,1439.8426279451983,0.0,0.6776941644185717,Low,2271
4897-QSUYC,1,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,Yes,1,86,4939,Attitude of support person,0.2892941379897402,0,Low,1,Low-Spend Stable,5.995141661036316,-1.9050337573958445,Standard,1428.8237475313267,0.0,0.6748544654266647,Low,2291
7839-QRKXN,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,69,4197,Competitor had better devices,0.2891259684534989,0,Low,1,Low-Spend Stable,5.999641845204739,-1.999868448730985,Standard,1213.461689599335,0.0,0.6226040039755786,Low,2659
2876-VBBBL,1,United States,California,Shaver Lake,93664,"37.223, -119.001021",37.223,-119.001021,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,Yes,1,85,2783,Network reliability,0.2889578569293005,0,Low,1,Low-Spend Stable,6.008584438788601,-2.180802229941927,Standard,804.1697158342432,0.0,0.5253443135027687,Low,3344
0670-KDOMA,1,United States,California,Chowchilla,93610,"37.100948, -120.270136",37.100948,-120.270136,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,0,69,5854,Attitude of support person,0.2889578569293005,0,Low,1,Low-Spend Stable,5.988282892189176,-1.7873345141553414,Standard,1691.559294464125,0.0,0.7317904302143973,Low,1890
8073-IJDCM,1,United States,California,Rescue,95672,"38.724322, -120.991237",38.724322,-120.991237,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,Yes,1,67,3830,Don't know,0.288789803443357,0,Low,1,Low-Spend Stable,6.0012580300340765,-2.0464237192118766,Standard,1106.0649471880572,0.0,0.5993184722419423,Low,2823
5366-OBVMR,1,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,Female,No,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,67,3740,Attitude of support person,0.2887522906338618,0,Low,2,New High-Risk,-0.8757418026483398,-2.3862952285577785,Standard,1079.9335669706431,0.0,0.5936390742581287,Low,2863
4634-JLRJT,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.35,20.35,No,0,40,2183,Attitude of support person,0.2886218080218235,0,Low,1,Low-Spend Stable,6.0117409233110894,-2.2572103098589227,Standard,630.0614069116408,0.0,0.47848928013630554,Low,3674
4123-FCVCB,1,United States,California,Pinon Hills,92372,"34.459322, -117.629729",34.459322,-117.629729,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.85,854.45,No,0,70,5942,Attitude of support person,0.2885898853807439,0,Low,2,New High-Risk,-1.4577384247533156,-0.0174108914437308,Standard,1714.8010989323805,0.0,0.7361919636518529,Low,1859
2267-WTPYD,1,United States,California,Granada Hills,91344,"34.291273, -118.505104",34.291273,-118.505104,Female,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,No,0,49,6015,Attitude of support person,0.2880082211072301,0,Low,0,Established High-Value,-2.4586917950617644,1.8298257141269385,Standard,1732.3694499599892,0.0,0.7415873917364759,Low,1821
7750-EYXWZ,1,United States,California,Yucca Valley,92284,"34.159534, -116.425984",34.159534,-116.425984,Female,No,No,No,12,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.65,743.3,No,0,24,3740,Attitude of support person,0.2879917562750616,0,Low,3,Mid-Tenure Moderate-Risk,-1.529659782427834,0.3858755438950121,Standard,1077.0891684687303,0.0,0.5927871645605566,Low,2869
2108-YKQTY,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,Female,No,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes,1,90,4930,Don't know,0.2879748596832145,0,Low,2,New High-Risk,-0.7082227720957153,-2.9201825322969466,Standard,1419.7160582382476,0.0,0.673292630981116,Low,2302
5802-ADBRC,1,United States,California,San Juan Capistrano,92675,"33.521447, -117.602555",33.521447,-117.602555,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4,5232.9,No,0,26,6100,Attitude of support person,0.2877973477734217,0,Low,0,Established High-Value,-2.0951117490049103,2.90928829653389,Standard,1755.5638214178723,0.0,0.747834729518671,Low,1777
8627-ZYGSZ,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151,-118.234451,Male,No,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,78.9,3650.35,No,0,61,3817,Attitude of support person,0.287681730892848,0,Low,2,New High-Risk,-2.2869756368108227,-0.0987953072820975,Standard,1098.0811668180008,0.0,0.5977566377963935,Low,2834
5443-SCMKX,1,United States,California,Newbury Park,91320,"34.172071, -118.946262",34.172071,-118.946262,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.3,5610.15,No,0,77,6166,Attitude of support person,0.2874561768086872,0,Low,0,Established High-Value,-2.5924233930822456,2.28394914736362,Standard,1772.454786202365,0.0,0.7505324435609826,Low,1758
8695-WDYEA,1,United States,California,Chico,95928,"39.681488, -121.83721",39.681488,-121.83721,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No,0,57,4483,Attitude of support person,0.2873879349996305,0,Low,2,New High-Risk,-0.3116494932653763,-3.516226288902687,Standard,1288.3601126033436,0.0,0.6421979270197359,Low,2521
9779-DPNEJ,1,United States,California,Nipton,92364,"35.478736, -115.516984",35.478736,-115.516984,Female,No,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.15,1790.65,No,0,42,4732,Attitude of support person,0.2871566699497604,0,Low,2,New High-Risk,-1.718310642029632,-1.44125818784045,Standard,1358.8253622022662,0.0,0.6593781059207724,Low,2400
5287-QWLKY,1,United States,California,Big Pine,93513,"37.245505, -118.062943",37.245505,-118.062943,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.1,7548.1,Yes,1,66,5725,Attitude of support person,0.2871392675327662,0,Low,0,Established High-Value,-3.123791672047425,2.8687691637306374,Standard,1643.8723066250864,0.0,0.7228453783898907,Low,1953
4191-XOVOM,1,United States,California,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005,Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,No,0,66,4551,Attitude of support person,0.2870937127433367,0,Low,0,Established High-Value,-2.371285158129862,1.4179337871648312,Standard,1306.5634866949254,0.0,0.6475933551043589,Low,2483
0691-IFBQW,1,United States,California,Biola,93606,"36.798882, -120.019511",36.798882,-120.019511,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes,1,81,2403,Competitor made better offer,0.2867919336404744,0,Low,0,Established High-Value,-2.999581653859035,2.0777350815174827,Standard,689.1610165380599,0.0,0.4966633536845094,Low,3546
2709-UQGNP,1,United States,California,San Mateo,94401,"37.590421, -122.306467",37.590421,-122.306467,Male,No,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,0,45,4292,Attitude of support person,0.2866164037051399,0,Low,2,New High-Risk,-0.850944009408409,-3.3908110851849105,Standard,1230.1576047024605,0.0,0.6262956126650575,Low,2633
